,time,Data,airtime,coding_rate,data_rate,frequency,gateway,rssi,sensor,snr
5429,2019-09-20 12:12:38.500713216+00:00,20613,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-104,mdot-03,10.8
5430,2019-09-20 12:13:40.888935936+00:00,20581,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-115,mdot-03,2.8
5431,2019-09-20 12:13:40.888935936+00:00,20581,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-105,mdot-03,10.5
5432,2019-09-20 12:13:45.522656+00:00,2288,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-88,mdot-one,3.8
5433,2019-09-20 12:13:45.522656+00:00,2288,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-90,mdot-one,5.0
5434,2019-09-20 12:14:42.891478016+00:00,25846,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-110,mdot-03,3.0
5435,2019-09-20 12:14:42.891478016+00:00,25846,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,8.2
5436,2019-09-20 12:15:45.011496960+00:00,20837,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-112,mdot-03,2.0
5437,2019-09-20 12:15:45.011496960+00:00,20837,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-105,mdot-03,9.2
5438,2019-09-20 12:15:47.995335936+00:00,2144,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-87,mdot-one,9.0
5439,2019-09-20 12:15:47.995335936+00:00,2144,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-91,mdot-one,9.0
5440,2019-09-20 12:16:50.163457024+00:00,2272,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-91,mdot-one,10.0
5441,2019-09-20 12:16:50.163457024+00:00,2272,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-96,mdot-one,12.5
5442,2019-09-20 12:17:52.333619200+00:00,1872,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-90,mdot-one,7.2
5443,2019-09-20 12:17:52.333619200+00:00,1872,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-94,mdot-one,8.0
5444,2019-09-20 12:18:54.443901952+00:00,2336,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-96,mdot-one,9.2
5445,2019-09-20 12:19:50.849879040+00:00,20773,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-110,mdot-03,5.0
5446,2019-09-20 12:19:50.849879040+00:00,20773,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-102,mdot-03,11.0
5447,2019-09-20 12:20:53.105914112+00:00,20693,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-106,mdot-03,10.8
5448,2019-09-20 12:20:57.740603904+00:00,1664,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-89,mdot-one,6.0
5449,2019-09-20 12:20:57.740603904+00:00,1664,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-91,mdot-one,6.5
5450,2019-09-20 12:21:55.249126912+00:00,21845,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-112,mdot-03,2.5
5451,2019-09-20 12:21:55.249126912+00:00,21845,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-102,mdot-03,9.0
5452,2019-09-20 12:22:57.364795904+00:00,20581,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-112,mdot-03,2.5
5453,2019-09-20 12:22:57.364795904+00:00,20581,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-103,mdot-03,9.0
5454,2019-09-20 12:23:00.283328+00:00,2144,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-94,mdot-one,10.5
5455,2019-09-20 12:24:02.507057920+00:00,2160,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-91,mdot-one,7.5
5456,2019-09-20 12:24:02.507057920+00:00,2160,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-92,mdot-one,8.2
5457,2019-09-20 12:25:00.669203968+00:00,20837,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-99,mdot-03,5.8
5458,2019-09-20 12:25:04.683607040+00:00,2144,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-91,mdot-one,9.8
5459,2019-09-20 12:26:06.797641984+00:00,2160,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-94,mdot-one,9.0
5460,2019-09-20 12:26:06.797641984+00:00,2160,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-97,mdot-one,9.0
5461,2019-09-20 12:27:03.213972992+00:00,23285,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-100,mdot-03,9.0
5462,2019-09-20 12:27:03.213972992+00:00,23285,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-112,mdot-03,3.0
5463,2019-09-20 12:28:05.439311104+00:00,20613,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-102,mdot-03,7.2
5464,2019-09-20 12:28:05.439311104+00:00,20613,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-113,mdot-03,1.5
5465,2019-09-20 12:28:10.092751104+00:00,2112,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-90,mdot-one,7.0
5466,2019-09-20 12:28:10.092751104+00:00,2112,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-93,mdot-one,5.5
5467,2019-09-20 12:29:07.609178112+00:00,20613,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-104,mdot-03,8.0
5468,2019-09-20 12:29:07.609178112+00:00,20613,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-107,mdot-03,4.0
5469,2019-09-20 12:30:12.633230848+00:00,2240,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-88,mdot-one,8.8
5470,2019-09-20 12:30:12.633230848+00:00,2240,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-90,mdot-one,8.5
5471,2019-09-20 12:31:14.865598976+00:00,2160,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-92,mdot-one,7.8
5472,2019-09-20 12:31:14.865598976+00:00,2160,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-96,mdot-one,8.5
5473,2019-09-20 12:32:13.015158784+00:00,20613,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-99,mdot-03,7.0
5474,2019-09-20 12:32:13.015158784+00:00,20613,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-109,mdot-03,3.5
5475,2019-09-20 12:32:17.033199104+00:00,2272,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-93,mdot-one,11.2
5476,2019-09-20 12:33:19.140171008+00:00,2208,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-93,mdot-one,6.5
5477,2019-09-20 12:33:19.140171008+00:00,2208,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-93,mdot-one,7.0
5478,2019-09-20 12:34:15.567154944+00:00,20597,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-100,mdot-03,9.8
5479,2019-09-20 12:34:15.567154944+00:00,20597,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-110,mdot-03,3.2
5480,2019-09-20 12:35:17.812972032+00:00,20613,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-104,mdot-03,8.0
5481,2019-09-20 12:35:17.812972032+00:00,20613,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-112,mdot-03,1.8
5482,2019-09-20 12:35:22.443339008+00:00,2240,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-91,mdot-one,-7.2
5483,2019-09-20 12:35:22.443339008+00:00,2240,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-87,mdot-one,-17.2
5484,2019-09-20 12:36:19.955975936+00:00,20565,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-102,mdot-03,8.5
5485,2019-09-20 12:36:19.955975936+00:00,20565,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-109,mdot-03,3.5
5486,2019-09-20 12:37:22.130459136+00:00,28262,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-100,mdot-03,8.2
5487,2019-09-20 12:37:22.130459136+00:00,28262,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-115,mdot-03,0.2
5488,2019-09-20 12:37:24.984320+00:00,2160,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-89,mdot-one,10.5
5489,2019-09-20 12:37:24.984320+00:00,2160,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-94,mdot-one,8.0
5490,2019-09-20 12:38:27.217160960+00:00,2752,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-94,mdot-one,8.0
5491,2019-09-20 12:38:27.217160960+00:00,2752,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-92,mdot-one,7.8
5492,2019-09-20 12:39:25.375913984+00:00,20613,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-100,mdot-03,6.2
5493,2019-09-20 12:39:25.375913984+00:00,20613,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-108,mdot-03,3.5
5494,2019-09-20 12:39:29.376833024+00:00,2272,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-93,mdot-one,8.2
5495,2019-09-20 12:39:29.376833024+00:00,2272,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-94,mdot-one,8.2
5496,2019-09-20 12:40:31.500143104+00:00,2336,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-92,mdot-one,8.5
5497,2019-09-20 12:40:31.500143104+00:00,2336,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-96,mdot-one,8.8
5498,2019-09-20 12:42:30.157219840+00:00,20709,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-102,mdot-03,10.2
5499,2019-09-20 12:42:30.157219840+00:00,20709,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-113,mdot-03,4.8
5500,2019-09-20 12:42:34.796510976+00:00,2128,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-89,mdot-one,6.5
5501,2019-09-20 12:42:34.796510976+00:00,2128,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-98,mdot-one,5.2
5502,2019-09-20 12:43:32.314060800+00:00,20597,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-100,mdot-03,11.8
5503,2019-09-20 12:43:32.314060800+00:00,20597,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-111,mdot-03,3.5
5504,2019-09-20 12:44:34.438978048+00:00,20581,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-102,mdot-03,8.5
5505,2019-09-20 12:44:34.438978048+00:00,20581,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-112,mdot-03,3.5
5506,2019-09-20 12:44:37.213408+00:00,2160,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-87,mdot-one,7.5
5507,2019-09-20 12:44:37.213408+00:00,2160,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-90,mdot-one,9.0
5508,2019-09-20 12:45:39.444559104+00:00,2144,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-91,mdot-one,10.2
5509,2019-09-20 12:45:39.444559104+00:00,2144,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-98,mdot-one,11.2
5510,2019-09-20 12:46:37.729580032+00:00,20581,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,4.8
5511,2019-09-20 12:46:37.729580032+00:00,20581,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-107,mdot-03,3.0
5512,2019-09-20 12:46:41.613518080+00:00,2144,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-93,mdot-one,7.8
5513,2019-09-20 12:46:41.613518080+00:00,2144,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-93,mdot-one,8.0
5514,2019-09-20 12:47:43.724795136+00:00,2144,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-89,mdot-one,9.2
5515,2019-09-20 12:47:43.724795136+00:00,2144,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-92,mdot-one,8.5
5516,2019-09-20 12:48:40.275405824+00:00,20789,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-101,mdot-03,10.2
5517,2019-09-20 12:48:40.275405824+00:00,20789,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-109,mdot-03,4.2
5518,2019-09-20 12:49:47.022834176+00:00,2176,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-89,mdot-one,4.8
5519,2019-09-20 12:49:47.022834176+00:00,2176,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-91,mdot-one,6.8
5520,2019-09-20 12:50:44.667571968+00:00,20581,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-102,mdot-03,7.8
5521,2019-09-20 12:50:44.667571968+00:00,20581,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-110,mdot-03,3.8
5522,2019-09-20 12:51:46.790178048+00:00,21509,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-99,mdot-03,7.2
5523,2019-09-20 12:51:46.790178048+00:00,21509,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-110,mdot-03,1.0
5524,2019-09-20 12:51:49.565598976+00:00,2144,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-94,mdot-one,10.0
5525,2019-09-20 12:51:49.565598976+00:00,2144,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-94,mdot-one,11.0
5526,2019-09-20 12:52:51.791937024+00:00,2144,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-95,mdot-one,12.0
5527,2019-09-20 12:53:50.088519168+00:00,26822,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-99,mdot-03,6.5
5528,2019-09-20 12:53:50.088519168+00:00,26822,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-107,mdot-03,3.2
5529,2019-09-20 12:53:54.069430016+00:00,2144,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-89,mdot-one,9.5
5530,2019-09-20 12:54:56.077191168+00:00,2208,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-98,mdot-one,8.8
5531,2019-09-20 12:54:56.077191168+00:00,2208,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-93,mdot-one,8.8
5532,2019-09-20 12:55:52.637980928+00:00,20565,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-102,mdot-03,7.0
5533,2019-09-20 12:55:52.637980928+00:00,20565,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-111,mdot-03,3.5
5534,2019-09-20 12:56:54.874778112+00:00,20821,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,8.8
5535,2019-09-20 12:56:54.874778112+00:00,20821,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-110,mdot-03,4.0
5536,2019-09-20 12:56:59.366991104+00:00,1776,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-90,mdot-one,6.0
5537,2019-09-20 12:56:59.366991104+00:00,1776,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-88,mdot-one,4.2
5538,2019-09-20 12:57:57.030781952+00:00,20597,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-102,mdot-03,11.2
5539,2019-09-20 12:57:57.030781952+00:00,20597,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-110,mdot-03,4.2
5540,2019-09-20 12:58:59.158302976+00:00,20581,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-102,mdot-03,7.2
5541,2019-09-20 12:58:59.158302976+00:00,20581,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-110,mdot-03,3.5
5542,2019-09-20 12:59:01.912187136+00:00,2176,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-89,mdot-one,9.5
5543,2019-09-20 12:59:01.912187136+00:00,2176,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-88,mdot-one,7.5
5544,2019-09-20 13:01:02.446322944+00:00,20693,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-99,mdot-03,5.5
5545,2019-09-20 13:01:02.446322944+00:00,20693,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-109,mdot-03,3.5
5546,2019-09-20 13:01:06.309111040+00:00,2144,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-93,mdot-one,10.0
5547,2019-09-20 13:01:06.309111040+00:00,2144,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-89,mdot-one,10.8
5548,2019-09-20 13:02:08.424075008+00:00,2272,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-92,mdot-one,8.8
5549,2019-09-20 13:03:04.985400064+00:00,20581,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-99,mdot-03,6.0
5550,2019-09-20 13:03:04.985400064+00:00,20581,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-111,mdot-03,3.0
5551,2019-09-20 13:04:07.219611904+00:00,20613,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-105,mdot-03,11.2
5552,2019-09-20 13:04:07.219611904+00:00,20613,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-110,mdot-03,3.5
5553,2019-09-20 13:04:11.724519936+00:00,2176,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-89,mdot-one,5.0
5554,2019-09-20 13:05:09.381730048+00:00,25750,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-110,mdot-03,3.8
5555,2019-09-20 13:05:09.381730048+00:00,25750,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-104,mdot-03,10.5
5556,2019-09-20 13:06:11.498603008+00:00,20581,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-102,mdot-03,9.2
5557,2019-09-20 13:06:14.273242880+00:00,2144,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-93,mdot-one,8.5
5558,2019-09-20 13:06:14.273242880+00:00,2144,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-94,mdot-one,9.0
5559,2019-09-20 13:07:16.518902016+00:00,2144,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-94,mdot-one,8.0
5560,2019-09-20 13:08:14.800174848+00:00,23973,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-106,mdot-03,2.2
5561,2019-09-20 13:08:14.800174848+00:00,23973,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-98,mdot-03,5.2
5562,2019-09-20 13:08:18.663348992+00:00,2144,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-99,mdot-one,11.2
5563,2019-09-20 13:08:18.663348992+00:00,2144,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-91,mdot-one,8.8
5564,2019-09-20 13:09:20.785566976+00:00,2160,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-94,mdot-one,9.2
5565,2019-09-20 13:10:17.358649856+00:00,20581,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-110,mdot-03,4.5
5566,2019-09-20 13:11:19.571234048+00:00,20549,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-102,mdot-03,10.5
5567,2019-09-20 13:11:19.571234048+00:00,20549,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-113,mdot-03,3.8
5568,2019-09-20 13:11:24.078099968+00:00,1792,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-89,mdot-one,5.2
5569,2019-09-20 13:11:24.078099968+00:00,1792,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-88,mdot-one,3.8
5570,2019-09-20 13:12:21.738880+00:00,20565,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-111,mdot-03,4.0
5571,2019-09-20 13:13:23.858957056+00:00,20565,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-104,mdot-03,7.2
5572,2019-09-20 13:13:23.858957056+00:00,20565,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-110,mdot-03,3.0
5573,2019-09-20 13:13:26.626564864+00:00,1392,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-91,mdot-one,9.5
5574,2019-09-20 13:13:26.626564864+00:00,1392,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-96,mdot-one,8.2
5575,2019-09-20 13:14:28.858708992+00:00,960,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-88,mdot-one,10.2
5576,2019-09-20 13:15:27.163627008+00:00,20709,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-112,mdot-03,2.5
5577,2019-09-20 13:15:31.015014912+00:00,32583,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-93,mdot-one,9.2
5578,2019-09-20 13:16:33.129626112+00:00,32551,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-122,mdot-one,0.2
5579,2019-09-20 13:16:33.129626112+00:00,32551,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-111,mdot-one,4.2
5580,2019-09-20 13:17:29.702759936+00:00,20565,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-109,mdot-03,4.2
5581,2019-09-20 13:17:29.702759936+00:00,20565,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-101,mdot-03,10.8
5582,2019-09-20 13:18:31.926219008+00:00,20661,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-113,mdot-03,1.8
5583,2019-09-20 13:18:31.926219008+00:00,20661,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-104,mdot-03,7.5
5584,2019-09-20 13:18:36.440804096+00:00,32583,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-110,mdot-one,3.8
5585,2019-09-20 13:18:36.440804096+00:00,32583,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-111,mdot-one,3.0
5586,2019-09-20 13:19:34.085401088+00:00,20581,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-110,mdot-03,5.0
5587,2019-09-20 13:19:34.085401088+00:00,20581,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-104,mdot-03,11.5
5588,2019-09-20 13:20:36.224204032+00:00,20581,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-109,mdot-03,3.2
5589,2019-09-20 13:20:36.224204032+00:00,20581,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-102,mdot-03,8.0
5590,2019-09-20 13:20:38.983396096+00:00,32519,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-72,mdot-one,8.0
5591,2019-09-20 13:20:38.983396096+00:00,32519,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-77,mdot-one,7.2
5592,2019-09-20 13:22:39.513082112+00:00,20709,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-109,mdot-03,3.0
5593,2019-09-20 13:22:39.513082112+00:00,20709,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-98,mdot-03,5.2
5594,2019-09-20 13:22:43.384707072+00:00,32583,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-79,mdot-one,11.8
5595,2019-09-20 13:23:45.491489024+00:00,32551,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-74,mdot-one,9.2
5596,2019-09-20 13:24:42.053287936+00:00,22341,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-111,mdot-03,3.8
5597,2019-09-20 13:24:42.053287936+00:00,22341,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-99,mdot-03,6.8
5598,2019-09-20 13:25:48.812176896+00:00,32583,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-74,mdot-one,6.2
5599,2019-09-20 13:27:51.337953024+00:00,32535,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-72,mdot-one,11.2
5600,2019-09-20 13:28:53.572186112+00:00,32551,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-79,mdot-one,12.8
5601,2019-09-20 13:29:51.867640064+00:00,20581,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-100,mdot-03,5.8
5602,2019-09-20 13:29:51.867640064+00:00,20581,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-112,mdot-03,4.2
5603,2019-09-20 17:47:12.954492928+00:00,20805,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-110,mdot-03,3.8
5604,2019-09-20 17:49:16.239773952+00:00,20805,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-98,mdot-03,4.8
5605,2019-09-20 17:49:16.239773952+00:00,20805,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-107,mdot-03,2.8
5606,2019-09-20 17:51:18.783324928+00:00,20789,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-101,mdot-03,9.5
5607,2019-09-20 17:51:18.783324928+00:00,20789,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-110,mdot-03,4.8
5608,2019-09-20 17:52:21.015607040+00:00,20933,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-102,mdot-03,10.0
5609,2019-09-20 17:52:21.015607040+00:00,20933,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-112,mdot-03,4.5
5610,2019-09-20 17:53:23.180606976+00:00,20821,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-100,mdot-03,9.8
5611,2019-09-20 17:54:25.304107008+00:00,20949,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,7.0
5612,2019-09-20 17:56:28.598201088+00:00,20837,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-118,mdot-03,3.0
5613,2019-09-20 17:56:28.598201088+00:00,20837,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-112,mdot-03,5.5
5614,2019-09-20 17:58:31.146641920+00:00,20917,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-109,mdot-03,3.5
5615,2019-09-20 17:59:33.369633024+00:00,20933,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-104,mdot-03,8.0
5616,2019-09-20 17:59:33.369633024+00:00,20933,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-111,mdot-03,3.2
5617,2019-09-20 18:03:40.950978048+00:00,20949,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-102,mdot-03,5.0
5618,2019-09-20 18:03:40.950978048+00:00,20949,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-117,mdot-03,1.2
