time,height,datapoint_label,scores,iso_index
2022-03-06 13:48:34.938846260+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 13:53:42.354712033+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 13:58:49.780736993+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 14:03:57.194731310+03:00,0.39,0,-0.15346858314744527,1
2022-03-06 14:09:04.612556673+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 14:14:12.028689588+03:00,0.39,0,-0.15346858314744527,1
2022-03-06 14:19:19.449521499+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 14:24:26.869037483+03:00,0.42,1,-0.20744036799525423,1
2022-03-06 14:29:34.277563861+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 14:34:41.732215922+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 14:39:49.117543403+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 14:44:56.561906010+03:00,0.79,1,-0.331628235079934,1
2022-03-06 14:50:03.952979156+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 14:55:11.368716120+03:00,0.39,0,-0.15346858314744527,1
2022-03-06 15:00:18.783701617+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 15:05:26.200529505+03:00,0.39,0,-0.15346858314744527,1
2022-03-06 15:10:33.617068999+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 15:15:41.035610135+03:00,0.87,1,-0.34295808406807904,1
2022-03-06 15:20:48.446174749+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 15:25:55.864503153+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 15:31:03.283979403+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 15:36:10.737337160+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 15:41:18.118184492+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 15:46:25.541564665+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 15:51:32.973086201+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 15:56:40.375535595+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 16:01:47.819116404+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 16:06:55.201749177+03:00,0.9,1,-0.35299824917542444,1
2022-03-06 16:12:02.639007185+03:00,0.61,1,-0.305326397649352,1
2022-03-06 16:17:10.038359917+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 16:22:17.463891512+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 16:27:24.874758674+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 16:32:32.308212181+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 16:37:39.704420042+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 16:42:47.122387016+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 16:47:54.544147131+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 16:53:01.989865143+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 16:58:09.379078411+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 17:03:16.788894955+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 17:08:24.216954887+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 17:13:31.625727696+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 17:18:39.045647844+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 17:23:46.465474743+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 17:28:53.876576446+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 17:34:01.299939770+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 17:39:08.751332916+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 17:44:16.135183048+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 17:49:23.555923030+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 17:54:30.960403806+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 17:59:38.377582120+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 18:04:45.794879826+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 18:09:53.223554956+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 18:15:00.632284513+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 18:20:08.054759281+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 18:25:15.469128236+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 18:30:22.912880508+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 18:35:30.301287247+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 18:40:37.711804422+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 18:45:45.140214884+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 18:50:52.557418282+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 18:55:59.970413493+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 19:01:07.400428430+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 19:06:14.797638014+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 19:11:22.301047700+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 19:16:29.631858502+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 19:21:37.053628646+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 19:26:44.471185039+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 19:31:51.949612298+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 19:36:59.314918364+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 19:42:06.723261101+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 19:47:14.157074601+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 19:52:21.552042908+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 19:57:28.974466056+03:00,0.35,0,0.05440773839170532,0
2022-03-06 20:02:36.383505824+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 20:07:43.803388885+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 20:12:51.220841509+03:00,0.35,0,0.05440773839170532,0
2022-03-06 20:17:58.643138484+03:00,0.35,0,0.05440773839170532,0
2022-03-06 20:23:06.049227336+03:00,0.35,0,0.05440773839170532,0
2022-03-06 20:28:13.467220993+03:00,0.35,0,0.05440773839170532,0
2022-03-06 20:33:20.879202981+03:00,0.35,0,0.05440773839170532,0
2022-03-06 20:38:28.304929333+03:00,0.35,0,0.05440773839170532,0
2022-03-06 20:43:35.716419741+03:00,0.35,0,0.05440773839170532,0
2022-03-06 20:48:43.140015330+03:00,0.34,0,0.07583594144598171,0
2022-03-06 20:53:50.554969122+03:00,0.35,0,0.05440773839170532,0
2022-03-06 20:58:57.975897647+03:00,0.34,0,0.07583594144598171,0
2022-03-06 21:04:05.410474303+03:00,0.34,0,0.07583594144598171,0
2022-03-06 21:09:12.813357133+03:00,0.34,0,0.07583594144598171,0
2022-03-06 21:14:20.220498371+03:00,0.34,0,0.07583594144598171,0
2022-03-06 21:19:27.635494755+03:00,0.34,0,0.07583594144598171,0
2022-03-06 21:24:35.064880452+03:00,0.34,0,0.07583594144598171,0
2022-03-06 21:29:42.473006896+03:00,0.34,0,0.07583594144598171,0
2022-03-06 21:34:49.913785659+03:00,0.34,0,0.07583594144598171,0
2022-03-06 21:39:57.305133714+03:00,0.34,0,0.07583594144598171,0
2022-03-06 21:45:04.725369852+03:00,0.34,0,0.07583594144598171,0
2022-03-06 21:50:12.149878448+03:00,0.34,0,0.07583594144598171,0
2022-03-06 21:55:19.552428789+03:00,0.34,0,0.07583594144598171,0
2022-03-06 22:00:26.980542713+03:00,0.34,0,0.07583594144598171,0
2022-03-06 22:05:34.390931668+03:00,0.33,0,0.09484403876743291,0
2022-03-06 22:10:41.804385467+03:00,0.34,0,0.07583594144598171,0
2022-03-06 22:15:49.232369276+03:00,0.33,0,0.09484403876743291,0
2022-03-06 22:20:56.639640875+03:00,0.33,0,0.09484403876743291,0
2022-03-06 22:26:04.058089511+03:00,0.34,0,0.07583594144598171,0
2022-03-06 22:31:11.467374733+03:00,0.33,0,0.09484403876743291,0
2022-03-06 22:36:18.893372113+03:00,0.33,0,0.09484403876743291,0
2022-03-06 22:41:26.319641751+03:00,0.33,0,0.09484403876743291,0
